age,rating,weather_cond,traffic,vehicle_cond,vehicle_type,multiple_orders,festival,city_type,city_name,month,weekend,ordered_hour,distance_km,delivery_time
32.0,4.4,fog,jam,2,scooter,1.0,no,metropolitian,bang,3,1,20.0,9.31,35
30.0,4.9,windy,high,1,motorcycle,1.0,no,metropolitian,indo,3,1,13.0,6.05,28
22.0,5.0,sunny,low,1,motorcycle,1.0,no,metropolitian,hyd,3,1,8.0,3.07,23
39.0,4.3,cloudy,medium,1,scooter,2.0,no,metropolitian,sur,3,0,17.0,12.16,35
27.0,4.6,sandstorms,medium,2,motorcycle,1.0,no,metropolitian,sur,3,0,18.0,12.16,23
38.0,4.7,sandstorms,medium,2,motorcycle,0.0,no,metropolitian,sur,3,1,18.0,19.76,30
37.0,4.5,fog,low,1,scooter,1.0,no,metropolitian,mum,3,0,23.0,10.71,31
36.0,4.1,windy,medium,0,motorcycle,1.0,yes,metropolitian,vad,3,0,17.0,17.3,47
35.0,5.0,cloudy,low,2,motorcycle,1.0,no,metropolitian,chen,3,0,10.0,3.11,17
22.0,4.7,cloudy,medium,2,scooter,0.0,no,metropolitian,bang,3,1,18.0,4.66,15
26.0,4.9,cloudy,medium,0,motorcycle,1.0,no,metropolitian,mum,3,0,17.0,10.71,42
28.0,4.0,cloudy,high,1,scooter,1.0,no,metropolitian,deh,2,1,11.0,1.57,34
28.0,4.9,sunny,low,0,motorcycle,1.0,no,metropolitian,bang,3,0,23.0,10.87,28
22.0,4.6,windy,jam,2,motorcycle,1.0,no,metropolitian,indo,3,0,19.0,9.07,15
21.0,3.7,sunny,jam,0,motorcycle,3.0,yes,urban,pune,3,1,20.0,7.66,53
23.0,4.5,stormy,medium,1,scooter,1.0,no,metropolitian,sur,3,0,17.0,10.64,26
25.0,4.6,sunny,jam,0,motorcycle,1.0,no,metropolitian,bang,3,0,20.0,20.18,32
26.0,4.5,windy,jam,1,scooter,1.0,no,urban,aurg,2,0,21.0,9.16,19
32.0,4.9,sunny,medium,1,scooter,1.0,no,metropolitian,vad,3,0,18.0,20.44,17
35.0,4.8,sunny,high,2,scooter,1.0,no,metropolitian,coimb,3,0,12.0,3.12,19
34.0,4.7,stormy,low,2,electric_scooter,0.0,no,metropolitian,bhp,2,0,10.0,3.02,24
31.0,4.6,fog,jam,0,motorcycle,0.0,no,metropolitian,mum,3,0,21.0,4.59,28
37.0,4.7,fog,low,0,motorcycle,1.0,no,metropolitian,koc,2,0,22.0,7.8,20
33.0,4.8,cloudy,low,1,motorcycle,0.0,no,metropolitian,chen,3,1,22.0,7.76,16
39.0,4.7,cloudy,medium,0,motorcycle,1.0,no,metropolitian,sur,3,1,15.0,6.08,27
25.0,5.0,stormy,jam,2,motorcycle,1.0,no,metropolitian,chen,3,0,19.0,13.97,25
31.0,4.7,stormy,medium,0,motorcycle,0.0,no,metropolitian,goa,2,1,17.0,13.89,37
30.0,4.9,windy,medium,0,motorcycle,1.0,no,metropolitian,alh,2,1,19.0,9.44,33
34.0,4.9,sunny,low,2,scooter,1.0,no,metropolitian,bang,3,0,22.0,17.08,25
25.0,5.0,cloudy,low,0,motorcycle,0.0,no,metropolitian,aurg,2,1,22.0,4.72,15
35.0,4.5,fog,low,1,scooter,1.0,no,metropolitian,knp,2,0,9.0,1.49,18
32.0,4.1,windy,medium,2,electric_scooter,0.0,no,metropolitian,sur,4,0,18.0,12.16,31
20.0,4.5,sandstorms,jam,1,scooter,1.0,no,metropolitian,alh,2,0,19.0,20.97,29
20.0,4.6,windy,jam,0,motorcycle,0.0,no,metropolitian,agr,2,1,20.0,11.01,38
24.0,4.7,cloudy,jam,0,motorcycle,0.0,no,metropolitian,agr,2,0,20.0,11.01,47
32.0,4.8,sandstorms,medium,0,motorcycle,1.0,no,metropolitian,jap,3,0,17.0,7.45,28
21.0,4.7,sandstorms,low,2,motorcycle,1.0,no,metropolitian,indo,3,0,9.0,1.51,13
22.0,4.9,stormy,medium,2,motorcycle,1.0,no,metropolitian,sur,3,0,17.0,4.56,25
31.0,4.5,fog,low,2,electric_scooter,1.0,no,metropolitian,hyd,4,0,22.0,13.83,26
32.0,4.8,cloudy,jam,0,motorcycle,0.0,no,metropolitian,mum,3,0,20.0,4.59,26
31.0,4.6,fog,high,0,motorcycle,1.0,no,metropolitian,mum,4,0,13.0,6.12,33
34.0,4.8,stormy,low,2,scooter,1.0,no,metropolitian,mum,4,1,22.0,10.71,24
35.0,4.7,stormy,high,1,motorcycle,1.0,no,metropolitian,bang,3,0,13.0,6.21,33
36.0,4.7,fog,low,2,motorcycle,0.0,no,metropolitian,vad,3,0,8.0,3.15,18
23.0,4.9,sandstorms,medium,0,motorcycle,1.0,no,metropolitian,vad,3,1,17.0,13.63,37
29.0,4.8,sunny,high,2,scooter,0.0,no,urban,kol,2,0,13.0,6.05,10
36.0,4.9,windy,medium,2,electric_scooter,0.0,no,metropolitian,vad,3,1,18.0,4.72,34
38.0,4.6,windy,jam,1,motorcycle,1.0,no,metropolitian,pune,3,1,21.0,4.6,27
22.0,4.9,windy,jam,1,motorcycle,0.0,no,metropolitian,mys,3,1,19.0,7.77,12
31.0,4.8,sunny,low,1,scooter,0.0,no,urban,aurg,2,0,11.0,1.53,11
37.0,5.0,sunny,low,1,scooter,0.0,no,urban,sur,3,0,10.0,1.52,18
24.0,4.5,stormy,medium,2,scooter,1.0,no,metropolitian,pune,3,0,17.0,4.6,28
27.0,2.7,sunny,low,1,scooter,1.0,no,metropolitian,ranchi,4,0,23.0,17.3,31
24.0,4.8,stormy,high,1,motorcycle,1.0,no,metropolitian,chen,3,0,13.0,6.21,15
32.0,4.6,sandstorms,jam,2,scooter,1.0,no,urban,bhp,2,0,19.0,16.61,28
26.0,4.8,stormy,jam,0,motorcycle,1.0,no,metropolitian,sur,3,1,21.0,10.64,37
23.0,4.9,sandstorms,low,2,electric_scooter,0.0,no,urban,sur,3,1,23.0,12.16,19
23.0,4.9,stormy,high,0,motorcycle,0.0,no,metropolitian,vad,4,0,11.0,3.03,28
28.0,4.1,cloudy,medium,1,scooter,1.0,no,urban,vad,3,1,19.0,12.12,38
22.0,4.5,sunny,high,0,motorcycle,1.0,yes,urban,indo,3,0,14.0,6.05,50
30.0,4.7,sunny,jam,1,scooter,1.0,no,metropolitian,mum,3,1,21.0,13.76,25
31.0,4.7,cloudy,low,1,scooter,1.0,no,metropolitian,hyd,3,0,23.0,4.61,18
24.0,4.8,sunny,jam,0,motorcycle,0.0,no,metropolitian,pune,3,1,21.0,12.26,26
23.0,4.6,stormy,jam,2,scooter,1.0,no,urban,indo,3,0,19.0,19.66,22
39.0,4.6,sunny,medium,1,motorcycle,1.0,no,metropolitian,bang,3,0,18.0,10.87,22
39.0,4.2,stormy,jam,2,electric_scooter,1.0,no,metropolitian,knp,2,0,19.0,8.95,31
26.0,4.9,cloudy,low,2,scooter,0.0,no,metropolitian,agr,2,0,9.0,1.49,10
39.0,4.6,stormy,medium,1,scooter,1.0,no,metropolitian,hyd,3,1,18.0,16.9,21
38.0,4.1,sandstorms,low,0,motorcycle,1.0,no,metropolitian,mys,3,0,0.0,9.33,25
33.0,4.9,fog,jam,0,motorcycle,1.0,no,metropolitian,mum,3,1,20.0,16.82,50
31.0,4.9,sunny,medium,2,scooter,1.0,no,metropolitian,coimb,3,0,18.0,20.25,15
32.0,3.7,windy,medium,2,motorcycle,2.0,no,metropolitian,aurg,2,0,18.0,12.21,39
23.0,4.6,sunny,jam,2,electric_scooter,0.0,no,metropolitian,bhp,2,0,20.0,19.63,21
35.0,4.8,sandstorms,low,1,motorcycle,1.0,no,metropolitian,vad,3,0,9.0,3.03,20
39.0,4.1,stormy,jam,0,motorcycle,0.0,no,metropolitian,coimb,3,0,21.0,14.02,42
32.0,4.3,stormy,low,0,motorcycle,2.0,no,metropolitian,alh,2,0,8.0,1.5,34
34.0,4.8,sunny,low,2,scooter,1.0,no,metropolitian,hyd,3,1,22.0,13.83,18
27.0,4.2,cloudy,jam,1,scooter,0.0,no,metropolitian,kol,2,0,21.0,4.54,31
23.0,4.7,windy,low,1,scooter,1.0,no,metropolitian,ranchi,3,1,22.0,10.56,18
26.0,4.8,cloudy,medium,0,motorcycle,0.0,no,urban,bang,3,0,15.0,6.21,20
37.0,5.0,sandstorms,high,0,motorcycle,0.0,no,metropolitian,hyd,4,0,12.0,6.15,35
24.0,4.7,fog,low,0,motorcycle,0.0,no,metropolitian,chen,3,0,22.0,9.31,15
28.0,4.5,sandstorms,low,1,scooter,0.0,no,urban,coimb,3,0,22.0,9.35,10
25.0,4.6,cloudy,jam,2,scooter,1.0,no,metropolitian,coimb,3,0,21.0,10.91,35
20.0,4.7,fog,low,2,electric_scooter,1.0,no,metropolitian,ranchi,3,1,23.0,10.56,28
28.0,4.6,fog,low,1,scooter,1.0,no,urban,alh,2,0,9.0,1.57,14
29.0,5.0,sunny,low,0,motorcycle,1.0,no,urban,mys,3,0,22.0,20.21,23
37.0,4.6,sunny,jam,2,electric_scooter,0.0,no,metropolitian,indo,3,0,21.0,16.64,27
22.0,4.6,stormy,low,2,motorcycle,1.0,no,metropolitian,coimb,3,0,22.0,4.67,13
30.0,5.0,windy,low,1,scooter,1.0,no,metropolitian,sur,3,0,8.0,3.04,27
37.0,4.5,stormy,low,2,electric_scooter,1.0,no,metropolitian,ranchi,3,0,9.0,3.15,23
28.0,4.0,cloudy,jam,1,scooter,1.0,no,metropolitian,chen,3,0,21.0,10.87,37
33.0,5.0,stormy,high,2,scooter,0.0,no,metropolitian,ludh,2,0,11.0,1.47,32
33.0,4.6,windy,high,0,motorcycle,2.0,no,urban,jap,3,0,13.0,5.96,41
23.0,4.5,cloudy,jam,0,motorcycle,1.0,yes,metropolitian,indo,3,0,20.0,12.1,44
26.0,4.5,sandstorms,jam,1,motorcycle,0.0,no,metropolitian,pune,3,0,20.0,9.19,20
37.0,4.7,sunny,jam,2,scooter,1.0,no,metropolitian,vad,4,0,22.0,19.69,26
27.0,4.7,sunny,medium,0,motorcycle,0.0,no,urban,hyd,3,1,18.0,12.29,19
23.0,4.7,sandstorms,low,2,scooter,0.0,no,urban,sur,3,0,22.0,10.64,12
29.0,4.8,cloudy,low,0,motorcycle,1.0,no,urban,pune,3,0,22.0,10.72,23
29.0,4.6,cloudy,low,0,motorcycle,1.0,no,metropolitian,chen,3,0,22.0,10.87,22
34.0,5.0,fog,low,2,motorcycle,1.0,no,urban,sur,4,1,9.0,3.04,15
21.0,4.8,windy,jam,0,motorcycle,1.0,no,metropolitian,bhp,2,0,21.0,13.59,30
37.0,4.6,windy,low,0,motorcycle,1.0,no,metropolitian,sur,4,1,23.0,19.76,28
26.0,4.9,stormy,jam,1,scooter,0.0,no,metropolitian,indo,3,1,21.0,4.54,25
28.0,4.7,windy,jam,2,motorcycle,0.0,no,metropolitian,coimb,3,1,20.0,7.79,26
26.0,4.6,sandstorms,jam,1,scooter,1.0,no,metropolitian,knp,2,1,19.0,9.44,15
27.0,4.8,sandstorms,jam,2,scooter,1.0,no,metropolitian,bang,3,0,21.0,12.42,21
37.0,4.8,cloudy,medium,0,motorcycle,1.0,yes,metropolitian,ludh,2,0,18.0,20.51,43
25.0,4.4,fog,medium,2,scooter,2.0,no,metropolitian,sur,3,1,18.0,13.68,36
25.0,4.9,sunny,medium,2,scooter,0.0,no,urban,jap,3,0,17.0,16.39,16
37.0,4.9,cloudy,low,0,motorcycle,1.0,no,urban,agr,2,0,10.0,2.98,24
29.0,4.8,sandstorms,low,1,scooter,1.0,no,metropolitian,pune,3,1,10.0,1.53,16
31.0,4.0,sandstorms,low,0,motorcycle,1.0,no,metropolitian,coimb,3,0,9.0,1.56,33
26.0,4.6,stormy,jam,0,motorcycle,1.0,no,metropolitian,pune,3,0,20.0,12.26,36
31.0,4.0,sandstorms,medium,0,motorcycle,1.0,no,metropolitian,bang,3,0,18.0,17.08,48
21.0,4.8,sunny,jam,2,motorcycle,1.0,no,metropolitian,mys,3,0,21.0,20.21,14
36.0,4.6,windy,medium,2,scooter,1.0,no,metropolitian,mum,3,1,18.0,4.59,25
37.0,5.0,cloudy,high,1,scooter,0.0,no,urban,ranchi,3,0,13.0,6.04,36
36.0,4.6,cloudy,medium,0,motorcycle,1.0,no,metropolitian,ludh,2,0,17.0,20.51,40
34.0,4.6,fog,medium,0,motorcycle,1.0,no,metropolitian,knp,2,0,17.0,17.3,41
32.0,4.8,windy,medium,2,electric_scooter,1.0,no,metropolitian,mys,3,0,18.0,7.77,26
34.0,4.8,fog,jam,2,electric_scooter,1.0,no,metropolitian,agr,2,1,21.0,16.37,38
30.0,4.8,sandstorms,low,1,scooter,0.0,no,metropolitian,chen,3,1,22.0,12.42,18
29.0,4.7,fog,low,0,motorcycle,0.0,no,metropolitian,hyd,3,0,0.0,16.9,21
33.0,4.6,sunny,jam,0,motorcycle,1.0,no,metropolitian,hyd,4,0,22.0,12.29,30
28.0,4.6,fog,high,2,electric_scooter,1.0,no,metropolitian,mum,3,0,11.0,3.06,30
21.0,4.8,sunny,low,0,motorcycle,1.0,no,metropolitian,sur,4,0,22.0,12.16,25
26.0,5.0,fog,low,1,scooter,0.0,no,metropolitian,sur,3,0,23.0,12.16,21
38.0,4.5,fog,low,0,motorcycle,1.0,no,metropolitian,mum,3,0,10.0,3.06,22
23.0,4.2,windy,jam,0,motorcycle,1.0,no,urban,coimb,4,1,19.0,12.46,33
26.0,5.0,stormy,medium,1,scooter,1.0,no,metropolitian,ranchi,4,0,17.0,4.53,29
27.0,4.7,fog,jam,2,electric_scooter,1.0,no,metropolitian,bang,3,0,20.0,9.32,23
28.0,4.5,sunny,jam,0,motorcycle,1.0,no,metropolitian,vad,3,0,19.0,11.01,24
25.0,5.0,cloudy,jam,1,scooter,1.0,no,metropolitian,jap,3,0,20.0,10.43,39
20.0,4.9,windy,low,2,motorcycle,0.0,no,metropolitian,sur,3,0,22.0,13.68,11
21.0,4.5,sandstorms,low,0,motorcycle,1.0,no,urban,coimb,3,0,23.0,10.91,16
38.0,4.4,windy,low,0,motorcycle,1.0,no,metropolitian,indo,3,0,23.0,9.07,28
32.0,4.8,sunny,jam,1,motorcycle,0.0,no,metropolitian,goa,2,1,20.0,9.26,20
35.0,4.1,cloudy,high,2,scooter,1.0,no,metropolitian,sur,3,0,13.0,6.08,35
35.0,4.6,fog,high,0,motorcycle,1.0,no,urban,mum,3,1,13.0,6.12,30
26.0,4.2,sandstorms,jam,0,motorcycle,1.0,yes,metropolitian,bang,3,0,22.0,20.18,39
23.0,5.0,sandstorms,low,1,scooter,1.0,no,urban,bang,3,0,23.0,17.08,11
31.0,4.9,cloudy,jam,2,motorcycle,1.0,no,metropolitian,jap,3,0,21.0,7.45,31
35.0,4.7,fog,medium,2,scooter,1.0,no,metropolitian,indo,3,1,18.0,4.54,15
27.0,4.6,stormy,jam,2,scooter,1.0,no,metropolitian,bang,3,1,21.0,4.66,18
20.0,4.8,windy,medium,0,motorcycle,0.0,no,metropolitian,bang,3,0,17.0,7.76,18
35.0,3.9,stormy,jam,1,motorcycle,1.0,no,urban,ranchi,3,1,20.0,12.58,40
39.0,4.3,fog,low,0,motorcycle,1.0,no,metropolitian,hyd,3,0,22.0,16.9,43
33.0,4.2,stormy,jam,0,motorcycle,1.0,yes,metropolitian,chen,3,0,20.0,10.87,47
27.0,4.6,fog,jam,1,scooter,1.0,no,metropolitian,sur,3,0,19.0,4.56,24
21.0,4.9,fog,jam,0,motorcycle,1.0,no,urban,ranchi,3,0,21.0,11.01,38
36.0,3.8,cloudy,low,2,scooter,1.0,no,metropolitian,bang,3,1,23.0,20.18,32
31.0,4.7,sunny,jam,1,motorcycle,1.0,no,metropolitian,mum,3,0,21.0,13.77,22
22.0,4.9,sandstorms,jam,0,motorcycle,0.0,no,metropolitian,agr,2,0,20.0,4.46,30
21.0,4.7,windy,jam,0,motorcycle,1.0,no,metropolitian,sur,3,0,20.0,12.16,35
39.0,4.9,fog,low,1,motorcycle,0.0,no,metropolitian,chen,3,1,22.0,7.76,19
39.0,5.0,fog,medium,2,electric_scooter,1.0,no,metropolitian,jap,3,0,17.0,20.85,32
32.0,4.5,sunny,medium,1,motorcycle,1.0,no,metropolitian,mum,3,0,17.0,4.59,24
20.0,4.9,windy,jam,0,motorcycle,1.0,no,metropolitian,vad,3,0,20.0,20.44,25
28.0,3.8,sunny,jam,0,motorcycle,1.0,yes,metropolitian,mum,3,0,19.0,9.18,46
31.0,4.6,cloudy,jam,1,scooter,0.0,no,metropolitian,hyd,3,1,21.0,4.61,27
23.0,4.7,cloudy,low,2,electric_scooter,0.0,no,urban,pune,3,0,9.0,3.06,15
36.0,4.6,stormy,medium,0,motorcycle,1.0,no,metropolitian,mum,3,0,16.0,6.12,29
27.0,4.8,windy,medium,0,motorcycle,1.0,no,metropolitian,jap,4,0,18.0,7.45,17
39.0,4.9,cloudy,medium,2,scooter,1.0,no,metropolitian,hyd,3,1,17.0,4.61,16
38.0,4.9,cloudy,low,1,motorcycle,0.0,no,metropolitian,coimb,3,1,9.0,1.56,15
26.0,4.7,windy,jam,2,electric_scooter,1.0,no,metropolitian,sur,3,0,19.0,9.12,26
39.0,4.7,fog,high,1,motorcycle,1.0,no,metropolitian,pune,4,0,14.0,6.13,29
36.0,4.6,sunny,medium,0,motorcycle,1.0,no,urban,chen,3,1,17.0,12.42,30
25.0,4.8,fog,medium,0,motorcycle,0.0,no,metropolitian,mum,4,0,19.0,4.59,20
39.0,4.4,stormy,medium,0,motorcycle,1.0,no,metropolitian,hyd,3,0,17.0,19.98,34
36.0,4.8,sunny,jam,0,motorcycle,1.0,no,metropolitian,alh,2,1,19.0,7.49,22
29.0,4.7,stormy,medium,2,scooter,1.0,no,metropolitian,pune,3,0,18.0,13.79,15
38.0,4.9,sandstorms,medium,1,motorcycle,1.0,no,metropolitian,sur,3,0,18.0,13.68,29
20.0,4.9,sunny,low,0,motorcycle,1.0,no,metropolitian,coimb,3,1,23.0,12.46,27
33.0,4.7,cloudy,low,1,motorcycle,0.0,no,metropolitian,mum,3,0,8.0,1.53,18
36.0,4.8,sunny,low,1,scooter,1.0,no,urban,bhp,2,0,0.0,10.57,22
24.0,4.6,sunny,high,1,motorcycle,1.0,no,metropolitian,mum,3,0,14.0,6.12,13
26.0,4.8,cloudy,low,0,motorcycle,1.0,no,metropolitian,coimb,3,1,9.0,1.56,18
37.0,5.0,windy,medium,0,motorcycle,1.0,no,metropolitian,knp,2,1,17.0,10.45,42
37.0,4.1,cloudy,high,1,motorcycle,1.0,no,metropolitian,alh,2,0,11.0,3.0,33
37.0,4.4,fog,jam,2,electric_scooter,1.0,no,urban,coimb,3,1,21.0,7.79,37
39.0,4.2,sandstorms,medium,0,motorcycle,1.0,no,metropolitian,bang,3,0,17.0,10.87,47
22.0,4.8,sandstorms,jam,1,motorcycle,1.0,no,metropolitian,ranchi,3,0,20.0,9.06,22
31.0,4.6,stormy,high,0,motorcycle,2.0,no,metropolitian,coimb,4,0,12.0,6.23,36
35.0,4.5,fog,low,2,motorcycle,1.0,no,metropolitian,koc,2,0,23.0,20.29,35
37.0,4.4,fog,jam,1,scooter,1.0,no,metropolitian,coimb,3,0,21.0,4.67,35
20.0,4.9,cloudy,low,1,motorcycle,1.0,no,metropolitian,indo,3,0,22.0,7.56,17
31.0,4.9,cloudy,low,1,motorcycle,0.0,no,metropolitian,vad,3,0,9.0,1.51,19
25.0,4.5,cloudy,high,0,motorcycle,0.0,no,metropolitian,hyd,3,0,11.0,3.07,25
28.0,4.9,sandstorms,low,2,motorcycle,0.0,no,metropolitian,ranchi,3,0,23.0,4.53,12
24.0,4.6,sunny,jam,1,motorcycle,1.0,no,metropolitian,mum,3,0,21.0,16.82,21
28.0,4.6,sandstorms,medium,1,motorcycle,1.0,no,urban,indo,3,1,18.0,10.59,18
35.0,4.7,windy,medium,2,motorcycle,1.0,no,metropolitian,indo,3,1,19.0,12.1,30
21.0,4.1,windy,low,0,motorcycle,1.0,no,metropolitian,vad,4,0,9.0,1.57,18
27.0,4.9,cloudy,medium,1,scooter,1.0,no,metropolitian,aurg,2,0,18.0,16.79,31
27.0,4.8,windy,high,1,motorcycle,1.0,no,metropolitian,mum,3,0,11.0,3.06,26
28.0,5.0,sandstorms,low,1,motorcycle,0.0,no,metropolitian,chen,3,1,22.0,7.76,17
36.0,4.4,stormy,jam,0,motorcycle,1.0,yes,metropolitian,chen,3,1,20.0,12.42,48
24.0,5.0,sunny,low,2,scooter,1.0,no,metropolitian,jap,3,0,22.0,4.47,20
39.0,4.7,windy,low,1,motorcycle,1.0,no,metropolitian,agr,2,0,23.0,11.9,24
29.0,4.7,sandstorms,low,0,motorcycle,1.0,no,metropolitian,pune,4,0,22.0,13.79,22
26.0,4.5,fog,low,1,motorcycle,0.0,no,metropolitian,chen,3,0,8.0,1.55,12
25.0,4.9,sandstorms,medium,2,motorcycle,1.0,no,metropolitian,jap,4,0,17.0,20.86,17
20.0,4.8,cloudy,medium,0,motorcycle,1.0,no,urban,aurg,2,1,17.0,13.74,31
25.0,4.6,fog,jam,2,electric_scooter,1.0,yes,metropolitian,pune,3,1,21.0,13.79,41
27.0,5.0,stormy,low,0,motorcycle,0.0,no,metropolitian,ranchi,3,0,22.0,16.6,16
21.0,4.6,windy,low,2,scooter,1.0,no,metropolitian,bang,3,0,10.0,1.55,15
32.0,4.4,sandstorms,high,2,motorcycle,1.0,no,metropolitian,goa,2,0,14.0,6.29,34
24.0,3.5,sunny,jam,0,motorcycle,1.0,no,metropolitian,ranchi,4,0,19.0,4.53,51
21.0,4.5,cloudy,low,0,motorcycle,1.0,no,metropolitian,sur,3,0,9.0,1.52,17
36.0,4.1,fog,medium,1,scooter,2.0,no,metropolitian,goa,2,1,17.0,13.89,41
22.0,4.9,cloudy,low,0,motorcycle,1.0,no,metropolitian,mum,3,0,23.0,16.83,22
35.0,4.7,fog,jam,1,motorcycle,1.0,no,metropolitian,mum,3,1,21.0,9.18,30
24.0,4.1,cloudy,jam,1,motorcycle,0.0,no,metropolitian,mum,3,0,19.0,10.71,41
31.0,4.7,windy,low,2,scooter,1.0,no,metropolitian,chen,3,0,9.0,1.55,29
35.0,4.9,sunny,low,2,scooter,1.0,no,metropolitian,agr,2,0,0.0,13.39,28
28.0,4.5,windy,low,1,scooter,0.0,no,metropolitian,mys,3,0,23.0,20.21,11
38.0,4.9,fog,medium,2,electric_scooter,0.0,no,metropolitian,mys,3,0,18.0,4.66,17
28.0,4.7,stormy,low,2,motorcycle,0.0,no,urban,jap,3,1,23.0,16.38,11
33.0,4.1,stormy,jam,1,scooter,1.0,no,metropolitian,sur,4,1,20.0,9.12,34
30.0,3.8,stormy,jam,2,motorcycle,1.0,no,urban,sur,3,0,19.0,16.72,40
26.0,4.6,windy,jam,2,electric_scooter,0.0,no,metropolitian,coimb,3,1,20.0,10.91,18
26.0,4.8,fog,jam,1,scooter,0.0,no,metropolitian,pune,4,1,21.0,12.26,30
34.0,4.6,fog,high,1,motorcycle,0.0,no,metropolitian,coimb,4,1,14.0,6.23,32
25.0,4.2,stormy,low,0,motorcycle,1.0,no,urban,ludh,2,0,23.0,9.44,23
28.0,4.9,sandstorms,jam,0,motorcycle,1.0,no,metropolitian,sur,3,1,21.0,4.56,31
28.0,4.5,cloudy,medium,0,motorcycle,1.0,no,metropolitian,ranchi,4,1,18.0,12.07,30
37.0,4.5,fog,low,1,scooter,1.0,no,urban,mys,3,1,11.0,3.15,16
34.0,5.0,stormy,low,2,electric_scooter,1.0,no,metropolitian,vad,4,1,10.0,3.15,21
26.0,4.8,stormy,high,0,motorcycle,1.0,no,urban,bhp,2,0,12.0,1.51,37
31.0,4.6,fog,jam,0,motorcycle,1.0,no,metropolitian,mum,4,0,19.0,19.88,45
38.0,4.8,fog,medium,0,motorcycle,0.0,no,metropolitian,coimb,3,1,18.0,9.35,30
27.0,4.9,windy,low,2,motorcycle,0.0,no,metropolitian,ludh,2,0,10.0,1.47,12
31.0,4.9,cloudy,low,2,scooter,0.0,no,metropolitian,kol,2,1,23.0,9.08,16
29.0,4.9,sandstorms,medium,0,motorcycle,1.0,no,metropolitian,sur,3,1,18.0,9.12,16
30.0,4.8,cloudy,low,2,scooter,1.0,no,metropolitian,ludh,2,0,23.0,16.11,28
23.0,4.9,sandstorms,medium,2,motorcycle,1.0,no,metropolitian,ranchi,3,1,15.0,6.04,20
32.0,4.4,windy,jam,0,motorcycle,2.0,no,metropolitian,jap,4,0,21.0,16.38,41
26.0,5.0,cloudy,low,1,motorcycle,0.0,no,urban,hyd,3,0,10.0,1.54,14
35.0,4.7,cloudy,jam,1,scooter,1.0,no,metropolitian,jap,3,0,21.0,16.38,41
35.0,4.6,stormy,jam,0,motorcycle,1.0,no,metropolitian,koc,2,0,19.0,4.68,45
35.0,4.8,windy,jam,1,scooter,1.0,no,metropolitian,chen,3,0,19.0,17.07,30
26.0,4.9,stormy,jam,0,motorcycle,0.0,no,metropolitian,jap,3,0,19.0,4.47,20
32.0,3.6,sandstorms,jam,1,scooter,2.0,no,metropolitian,koc,2,1,19.0,12.48,39
32.0,4.8,windy,low,1,motorcycle,1.0,no,urban,koc,2,1,23.0,4.68,26
28.0,4.6,cloudy,jam,2,scooter,1.0,no,metropolitian,coimb,3,0,20.0,4.67,22
36.0,4.7,stormy,jam,1,scooter,0.0,no,metropolitian,hyd,3,0,20.0,9.22,29
35.0,4.9,cloudy,medium,1,motorcycle,1.0,no,metropolitian,sur,3,0,17.0,10.64,44
27.0,4.8,windy,medium,1,motorcycle,1.0,no,metropolitian,vad,3,0,18.0,10.6,21
31.0,4.7,fog,low,0,motorcycle,0.0,no,metropolitian,mum,3,0,9.0,1.53,20
21.0,4.8,sandstorms,medium,0,motorcycle,1.0,no,urban,pune,4,0,18.0,12.26,22
23.0,4.9,fog,medium,0,motorcycle,1.0,no,metropolitian,bang,3,1,18.0,20.18,37
39.0,3.5,stormy,jam,1,motorcycle,0.0,no,urban,hyd,4,0,20.0,12.29,33
21.0,4.8,stormy,medium,2,scooter,0.0,no,metropolitian,mum,3,0,17.0,9.18,28
37.0,4.2,stormy,jam,1,scooter,2.0,no,metropolitian,bhp,2,0,20.0,20.44,38
26.0,4.8,fog,jam,2,scooter,1.0,no,metropolitian,knp,2,0,20.0,19.4,35
26.0,4.8,sunny,jam,0,motorcycle,1.0,no,metropolitian,hyd,3,0,21.0,12.29,21
33.0,4.9,sandstorms,low,2,scooter,1.0,no,metropolitian,jap,4,1,10.0,1.49,27
30.0,4.7,sunny,high,1,scooter,0.0,no,urban,mys,3,0,14.0,6.22,16
20.0,4.6,fog,low,0,motorcycle,1.0,no,urban,mum,3,0,10.0,3.06,20
22.0,4.9,fog,jam,1,motorcycle,0.0,no,metropolitian,ranchi,3,1,19.0,4.53,20
20.0,4.6,sandstorms,jam,1,scooter,0.0,no,urban,koc,2,0,21.0,10.92,18
25.0,4.8,cloudy,low,0,motorcycle,1.0,no,urban,ranchi,4,0,9.0,1.57,23
39.0,4.9,sandstorms,medium,0,motorcycle,1.0,no,metropolitian,sur,3,1,17.0,6.08,32
24.0,4.6,sandstorms,jam,1,motorcycle,0.0,no,metropolitian,bang,3,1,19.0,12.42,20
38.0,4.8,windy,low,2,electric_scooter,1.0,no,metropolitian,ranchi,3,0,22.0,7.55,29
22.0,4.9,fog,jam,2,scooter,1.0,no,metropolitian,mys,4,0,19.0,12.44,40
26.0,4.6,fog,low,1,scooter,1.0,no,metropolitian,bhp,2,0,23.0,5176.16,27
27.0,4.7,sandstorms,medium,1,scooter,1.0,no,urban,ludh,2,0,17.0,19.04,16
21.0,4.7,stormy,high,0,motorcycle,0.0,no,metropolitian,chen,4,0,14.0,6.21,15
